ID,G_VRH
mp-972103,74.0
mp-974617,-9.0
mp-977273,85.0
mp-982246,7.0
mp-989570,16.0
mp-997042,8.0
mp-1018902,35.0
mp-1025246,127.0
mp-10709,-230.0
mp-10847,47.0
mp-11833,69.0
mp-1185,157.0
mp-12674,30.0
mp-13200,54.0
mp-13570,46.0
mp-1778,130.0
mp-18966,42.0
mp-20418,73.0
mp-20605,12.0
mp-20619,57.0
mp-20745,10.0
mp-21873,54.0
mp-22687,20.0
mp-23171,28.0
mp-2463,50.0
mp-2729,42.0
mp-27608,111.0
mp-28929,5.0
mp-30426,18.0
mp-3349,83.0
mp-33581,93.0
mp-3896,63.0
mp-4076,56.0
mp-438,35.0
mp-449,103.0
mp-505259,38.0
mp-5163,58.0
mp-557257,34.0
mp-560562,13.0
mp-569516,86.0
mp-570744,39.0
mp-604516,34.0
mp-631420,19.0
mp-7339,30.0
mp-754808,75.0
mp-754978,25.0
mp-755570,20.0
mp-774092,17.0
mp-8053,30.0
mp-8320,45.0
mp-849060,8.0
mp-8579,20.0
mp-865230,52.0
mp-961692,-229.0
mp-969,41.0
mp-975518,22.0
mp-989192,37.0
mp-995147,-56.0
mp-999096,49.0
mp-1010,240.0
mp-1014212,39.0
mp-1014265,88.0
mp-1016930,89.0
mp-10270,99.0
mp-11523,11.0
mp-11873,49.0
mp-12982,85.0
mp-15318,18.0
mp-1541,43.0
mp-15694,54.0
mp-16481,58.0
mp-18875,70.0
mp-19814,54.0
mp-20937,169.0
mp-22306,57.0
mp-23282,3.0
mp-27246,7.0
mp-2748,43.0
mp-29342,25.0
mp-3289,43.0
mp-3595,42.0
mp-4206,54.0
mp-4820,96.0
mp-540284,29.0
mp-5436,90.0
mp-560865,15.0
mp-567097,36.0
mp-571342,69.0
mp-571555,5.0
mp-5756,28.0
mp-5798,105.0
mp-623646,-3.0
mp-631495,16.0
mp-642750,72.0
mp-672337,11.0
mp-672340,40.0
mp-675634,18.0
mp-680580,25.0
mp-7569,13.0
mp-7575,85.0
mp-861667,45.0
mp-864780,22.0
mp-864903,87.0
mp-865578,24.0
mp-972882,25.0
mp-972966,37.0
mp-974642,72.0
mp-975222,-0.0
mp-996960,8.0
mp-999274,12.0
mp-11329,113.0
mp-11350,56.0
mp-11359,37.0
mp-12071,47.0
mp-20233,14.0
mp-2552,96.0
mp-27455,2.0
mp-30312,40.0
mp-37091,14.0
mp-4495,10.0
mp-5427,63.0
mp-553248,48.0
mp-568555,99.0
mp-570287,114.0
mp-7582,14.0
mp-762268,54.0
mp-768358,60.0
mp-7930,75.0
mp-864961,20.0
mp-865002,36.0
mp-865444,36.0
mp-867243,46.0
mp-9325,32.0
mp-972957,79.0
mp-975053,115.0
mp-976872,49.0
mp-977057,29.0
mp-980006,6.0
mp-980068,25.0
mp-985439,32.0
mp-998,40.0
mp-1002228,-57.0
mp-1016108,55.0
mp-1017000,78.0
mp-1025799,14.0
mp-1039,12.0
mp-12614,12.0
mp-13,74.0
mp-250,13.0
mp-27304,7.0
mp-27691,6.0
mp-3173,40.0
mp-3455,85.0
mp-4930,94.0
mp-5104,22.0
mp-510404,37.0
mp-510441,37.0
mp-551873,29.0
mp-553896,13.0
mp-567981,79.0
mp-569526,5.0
mp-5928,22.0
mp-714885,92.0
mp-718,52.0
mp-752415,57.0
mp-7631,187.0
mp-776083,17.0
mp-776165,56.0
mp-7821,51.0
mp-7859,44.0
mp-861896,14.0
mp-862549,2.0
mp-862761,10.0
mp-863727,62.0
mp-864599,19.0
mp-864610,27.0
mp-864770,129.0
mp-865107,2.0
mp-865125,78.0
mp-865248,74.0
mp-865664,146.0
mp-866073,54.0
mp-866075,185.0
mp-951,44.0
mp-973571,29.0
mp-975292,100.0
mp-975390,5.0
mp-1001834,77.0
mp-1009206,-49.0
mp-1013555,40.0
mp-1025378,35.0
mp-1032,178.0
mp-10953,23.0
mp-12061,71.0
mp-12657,88.0
mp-13089,20.0
mp-1557,30.0
mp-16336,93.0
mp-20438,38.0
mp-20801,-3.0
mp-21413,26.0
mp-2206,34.0
mp-22961,15.0
mp-23253,2.0
mp-23301,-13.0
mp-2838,91.0
mp-4840,28.0
mp-4936,10.0
mp-558411,86.0
mp-568505,77.0
mp-754084,11.0
mp-8310,41.0
mp-8426,8.0
mp-862318,59.0
mp-865402,47.0
mp-866291,3.0
mp-867775,87.0
mp-867821,89.0
mp-867838,179.0
mp-8724,15.0
mp-9158,40.0
mp-973622,5.0
mp-973636,40.0
mp-973652,49.0
mp-973785,-3.0
mp-975236,69.0
mp-976588,36.0
mp-977,18.0
mp-977230,12.0
mp-977239,5.0
mp-979934,23.0
mp-981336,-11.0
mp-982557,46.0
mp-983603,35.0
mp-985554,14.0
mp-9873,37.0
mp-999294,41.0
mp-1018702,26.0
mp-1058,18.0
mp-10969,25.0
mp-11259,39.0
mp-1261,23.0
mp-13449,35.0
mp-15965,88.0
mp-2,43.0
mp-20350,57.0
mp-20457,49.0
mp-21158,40.0
mp-248,89.0
mp-2509,70.0
mp-2744,33.0
mp-28568,9.0
mp-29647,30.0
mp-4236,33.0
mp-4756,23.0
mp-4878,68.0
mp-556777,41.0
mp-557837,30.0
mp-560936,27.0
mp-568536,7.0
mp-571172,35.0
mp-571339,34.0
mp-5767,61.0
mp-675926,4.0
mp-7080,47.0
mp-7781,37.0
mp-7917,74.0
mp-812,65.0
mp-865093,50.0
mp-866287,17.0
mp-867899,27.0
mp-886,69.0
mp-974417,44.0
mp-975347,66.0
mp-978270,35.0
mp-979176,25.0
mp-979436,-37.0
mp-997085,45.0
mp-998908,85.0
mp-999002,1446.0
mp-1007656,86.0
mp-1016601,28.0
mp-1018751,33.0
mp-1128,87.0
mp-11546,-115.0
mp-11687,17.0
mp-140,6.0
mp-16755,11.0
mp-20868,137.0
mp-22958,10.0
mp-23210,6.0
mp-23297,4.0
mp-31380,27.0
mp-3397,29.0
mp-4252,11.0
mp-4798,138.0
mp-510691,63.0
mp-5238,36.0
mp-540783,3.0
mp-545344,18.0
mp-567345,57.0
mp-569385,55.0
mp-754363,60.0
mp-7655,36.0
mp-7881,8.0
mp-8102,97.0
mp-8401,36.0
mp-864602,19.0
mp-865194,38.0
mp-865516,44.0
mp-866001,123.0
mp-867310,33.0
mp-8969,69.0
mp-9463,73.0
mp-960,153.0
mp-971853,-16.0
mp-975797,23.0
mp-976185,35.0
mp-976283,-5.0
mp-978273,15.0
mp-9843,30.0
mp-9939,93.0
mp-9954,66.0
mp-1006882,10.0
mp-1008568,48.0
mp-1020011,70.0
mp-1029580,29.0
mp-12062,17.0
mp-16378,-136.0
mp-16886,22.0
mp-1913,77.0
mp-20979,41.0
mp-21294,26.0
mp-2252,194.0
mp-23157,8.0
mp-23560,41.0
mp-23704,12.0
mp-2404,41.0
mp-30,51.0
mp-30161,30.0
mp-31348,38.0
mp-33363,33.0
mp-3886,90.0
mp-4054,60.0
mp-4954,54.0
mp-559612,18.0
mp-569624,66.0
mp-706,15.0
mp-753506,36.0
mp-755586,34.0
mp-760401,71.0
mp-7748,93.0
mp-775296,67.0
mp-777479,22.0
mp-861958,53.0
mp-862377,66.0
mp-864897,46.0
mp-865560,41.0
mp-865969,86.0
mp-866201,-25.0
mp-867181,23.0
mp-975769,22.0
mp-984711,73.0
mp-998147,18.0
mvc-11548,101.0
mp-1021511,6.0
mp-1025248,34.0
mp-1471,55.0
mp-18762,19.0
mp-18903,44.0
mp-20131,55.0
mp-20453,-16.0
mp-2071,35.0
mp-21235,83.0
mp-22044,44.0
mp-2728,183.0
mp-27475,1.0
mp-28056,60.0
mp-31031,50.0
mp-32780,3.0
mp-5175,57.0
mp-5383,86.0
mp-554973,24.0
mp-556235,32.0
mp-558747,4.0
mp-567771,104.0
mp-569402,40.0
mp-571035,2.0
mp-580,144.0
mp-624492,65.0
mp-631330,-31.0
mp-696497,25.0
mp-7390,20.0
mp-7473,46.0
mp-7903,9.0
mp-8299,34.0
mp-8608,19.0
mp-861995,39.0
mp-866376,88.0
mp-867306,28.0
mp-961697,35.0
mp-972961,37.0
mp-974325,23.0
mp-974832,5.0
mp-976254,1.0
mp-979910,32.0
mp-985059,13.0
mp-985295,18.0
mp-999437,-1.0
mp-999450,24.0
mp-1009836,65.0
mp-10136,189.0
mp-1016829,32.0
mp-1018042,20.0
mp-1029257,47.0
mp-1038,38.0
mp-11841,30.0
mp-12806,22.0
mp-13920,23.0
mp-1743,81.0
mp-20889,-43.0
mp-20895,25.0
mp-2092,57.0
mp-21255,84.0
mp-22853,6.0
mp-22975,6.0
mp-23846,13.0
mp-2826,31.0
mp-30374,17.0
mp-30856,68.0
mp-3283,18.0
mp-4387,88.0
mp-4586,13.0
mp-475,59.0
mp-557668,20.0
mp-567653,37.0
mp-568844,-5.0
mp-573051,5.0
mp-58,0.0
mp-631314,6.0
mp-650,132.0
mp-7359,28.0
mp-752849,71.0
mp-833,37.0
mp-8368,13.0
mp-8560,2.0
mp-862664,39.0
mp-863744,22.0
mp-866177,16.0
mp-866299,93.0
mp-8818,45.0
mp-971662,45.0
mp-973053,44.0
mp-974452,10.0
mp-976799,38.0
mp-981215,32.0
mp-989513,48.0
mp-998965,56.0
mp-1019138,28.0
mp-1025280,44.0
mp-1029466,40.0
mp-10371,79.0
mp-10750,26.0
mp-12701,29.0
mp-12981,-139.0
mp-131,34.0
mp-1334,32.0
mp-17695,51.0
mp-20754,28.0
mp-20897,47.0
mp-20924,82.0
mp-21139,35.0
mp-21149,71.0
mp-2306,25.0
mp-2658,95.0
mp-27849,18.0
mp-2841,-83.0
mp-30042,16.0
mp-30234,4.0
mp-30773,37.0
mp-3292,93.0
mp-5558,10.0
mp-556264,27.0
mp-582028,74.0
mp-631294,-16.0
mp-631411,53.0
mp-676861,119.0
mp-714969,51.0
mp-755483,110.0
mp-862677,18.0
mp-865039,32.0
mp-865185,45.0
mp-865231,22.0
mp-865298,11.0
mp-865993,30.0
mp-866153,-2.0
mp-867701,16.0
mp-90,129.0
mp-9755,91.0
mp-977310,21.0
mp-989579,10.0
mp-998899,-8.0
mp-1007776,20.0
mp-1022724,80.0
mp-1048,38.0
mp-10756,3.0
mp-11180,15.0
mp-12007,50.0
mp-1246,-32.0
mp-12777,46.0
mp-13137,123.0
mp-13154,91.0
mp-13164,62.0
mp-1361,54.0
mp-13962,56.0
mp-14983,86.0
mp-15619,41.0
mp-1597,89.0
mp-16740,59.0
mp-17659,19.0
mp-17856,63.0
mp-19357,93.0
mp-19929,41.0
mp-19934,29.0
mp-23488,8.0
mp-28938,8.0
mp-350,36.0
mp-3536,96.0
mp-387,27.0
mp-4007,70.0
mp-4474,47.0
mp-452,83.0
mp-4938,129.0
mp-541047,15.0
mp-568066,37.0
mp-631508,-132.0
mp-646507,66.0
mp-6919,37.0
mp-697038,22.0
mp-753326,16.0
mp-8176,39.0
mp-862264,38.0
mp-865081,12.0
mp-865179,94.0
mp-865432,40.0
mp-865800,26.0
mp-909,4.0
mp-973554,14.0
mp-973835,4.0
mp-1002122,12.0
mp-1007881,151.0
mp-1008489,-12.0
mp-1009755,24.0
mp-1009835,58.0
mp-1025288,53.0
mp-1029359,131.0
mp-10455,53.0
mp-10695,33.0
mp-1090,38.0
mp-10908,64.0
mp-1220,120.0
mp-12561,96.0
mp-1907,12.0
mp-20318,175.0
mp-20551,58.0
mp-20930,37.0
mp-21076,58.0
mp-21143,15.0
mp-21469,70.0
mp-2186,32.0
mp-22464,15.0
mp-2260,92.0
mp-22689,2.0
mp-23102,39.0
mp-23485,5.0
mp-2674,73.0
mp-2725,89.0
mp-28592,25.0
mp-2903,89.0
mp-2924,72.0
mp-2967,206.0
mp-30336,77.0
mp-30453,41.0
mp-31173,17.0
mp-3671,59.0
mp-4887,42.0
mp-554678,55.0
mp-556242,51.0
mp-571292,-11.0
mp-644693,-36.0
mp-669347,28.0
mp-676058,36.0
mp-7114,9.0
mp-754825,58.0
mp-7592,0.0
mp-760375,7.0
mp-862372,59.0
mp-8636,-63.0
mp-865048,103.0
mp-865534,11.0
mp-978291,31.0
mp-989576,48.0
mp-1007637,13.0
mp-1017546,102.0
mp-1017582,121.0
mp-1025075,124.0
mp-1025224,58.0
mp-1025281,43.0
mp-11294,30.0
mp-11620,23.0
mp-1256,53.0
mp-12783,28.0
mp-18928,50.0
mp-23907,-0.0
mp-28163,9.0
mp-29026,110.0
mp-29754,28.0
mp-3022,6.0
mp-30999,4.0
mp-31038,5.0
mp-31468,40.0
mp-372,110.0
mp-3726,30.0
mp-3758,75.0
mp-4997,77.0
mp-538,11.0
mp-5387,51.0
mp-546200,84.0
mp-553243,35.0
mp-568018,8.0
mp-568630,49.0
mp-568848,2.0
mp-570832,69.0
mp-573755,3.0
mp-7090,15.0
mp-7439,12.0
mp-752685,41.0
mp-8557,41.0
mp-861619,-67.0
mp-862878,-20.0
mp-865210,25.0
mp-865316,19.0
mp-865577,17.0
mp-865840,116.0
mp-867272,40.0
mp-8976,8.0
mp-973465,25.0
mp-974938,-8.0
mp-979419,26.0
mp-998949,15.0
mp-998988,27.0
mvc-3525,24.0
mp-1008490,1.0
mp-1009222,15.0
mp-1017,55.0
mp-11534,111.0
mp-1253,21.0
mp-12769,26.0
mp-13190,8.0
mp-1754,37.0
mp-20459,39.0
mp-20820,9.0
mp-20864,-35.0
mp-21035,76.0
mp-21186,-2.0
mp-2199,93.0
mp-2267,156.0
mp-22897,4.0
mp-2696,30.0
mp-27335,23.0
mp-27747,3.0
mp-29678,15.0
mp-30418,18.0
mp-30530,7.0
mp-3216,113.0
mp-3437,83.0
mp-3736,51.0
mp-567996,105.0
mp-569931,79.0
mp-570409,54.0
mp-635,84.0
mp-675701,28.0
mp-677105,26.0
mp-6915,72.0
mp-761524,67.0
mp-862863,74.0
mp-862874,17.0
mp-863720,31.0
mp-864617,2.0
mp-864661,52.0
mp-865219,54.0
mp-865569,97.0
mp-866037,57.0
mp-867327,91.0
mp-867338,-14.0
mp-867904,93.0
mp-9061,21.0
mp-975288,59.0
mp-977415,24.0
mp-979956,8.0
mp-9972,65.0
mp-9978,30.0
mp-999121,19.0
mp-1008523,397.0
mp-1016884,117.0
mp-1018024,95.0
mp-1027164,13.0
mp-1029385,86.0
mp-10311,72.0
mp-10669,21.0
mp-10782,22.0
mp-11190,147.0
mp-12107,113.0
mp-1601,65.0
mp-1719,91.0
mp-20512,60.0
mp-22275,41.0
mp-22447,64.0
mp-27243,6.0
mp-30753,42.0
mp-31503,25.0
mp-542429,27.0
mp-567347,50.0
mp-6058,27.0
mp-625136,8.0
mp-754401,46.0
mp-758594,86.0
mp-7600,88.0
mp-776475,127.0
mp-7909,16.0
mp-924128,80.0
mp-9562,38.0
mp-973684,-6.0
mp-983230,-37.0
mp-1001790,20.0
mp-1005693,17.0
mp-1009087,56.0
mp-1016836,27.0
mp-1021431,6.0
mp-1038767,14.0
mp-10856,124.0
mp-109,58.0
mp-11256,37.0
mp-11560,103.0
mp-12059,95.0
mp-14105,34.0
mp-15788,30.0
mp-1609,104.0
mp-20522,31.0
mp-2160,-0.0
mp-2793,6.0
mp-30594,49.0
mp-3286,47.0
mp-395,83.0
mp-40204,14.0
mp-510380,108.0
mp-568349,36.0
mp-569708,107.0
mp-639659,61.0
mp-642855,3.0
mp-675283,10.0
mp-710,54.0
mp-754976,4.0
mp-760400,37.0
mp-768342,72.0
mp-7940,36.0
mp-86,22.0
mp-865471,74.0
mp-865495,101.0
mp-865714,12.0
mp-8883,40.0
mp-9172,43.0
mp-941221,9.0
mp-971701,-44.0
mp-972,28.0
mp-972309,83.0
mp-977012,6.0
mp-977112,13.0
mp-978085,14.0
mp-981376,42.0
mp-983566,-32.0
mp-983567,14.0
mp-9926,25.0
mp-996983,17.0
mp-998861,-21.0
mvc-15603,43.0
mp-10051,14.0
mp-1009832,81.0
mp-1016820,66.0
mp-1025134,39.0
mp-10670,34.0
mp-1174,27.0
mp-13915,28.0
mp-18345,28.0
mp-2589,85.0
mp-2733,104.0
mp-27974,5.0
mp-2839,34.0
mp-36699,63.0
mp-390,55.0
mp-4989,61.0
mp-505319,2.0
mp-540809,127.0
mp-5578,108.0
mp-562468,42.0
mp-567389,4.0
mp-570845,63.0
mp-574283,26.0
mp-676,22.0
mp-715482,38.0
mp-755264,171.0
mp-7615,9.0
mp-762391,49.0
mp-862334,67.0
mp-862721,11.0
mp-862902,22.0
mp-863671,30.0
mp-864748,20.0
mp-865111,17.0
mp-865926,45.0
mp-866211,24.0
mp-9177,65.0
mp-961665,39.0
mp-974464,-394.0
mp-977427,63.0
mp-979272,-7.0
mp-980055,19.0
mp-996162,114.0
mp-996992,32.0
mp-10048,26.0
mp-10143,-3.0
mp-1019086,93.0
mp-1025455,15.0
mp-1029730,42.0
mp-1039075,-1.0
mp-10872,19.0
mp-10890,44.0
mp-12101,79.0
mp-12480,68.0
mp-1559,77.0
mp-16646,26.0
mp-20158,36.0
mp-20648,117.0
mp-23513,6.0
mp-239,19.0
mp-2809,9.0
mp-30247,34.0
mp-30427,19.0
mp-5176,70.0
mp-542112,62.0
mp-5475,96.0
mp-557,28.0
mp-558645,1.0
mp-5621,25.0
mp-571271,72.0
mp-613523,69.0
mp-760482,1.0
mp-761512,-28.0
mp-7711,23.0
mp-774192,71.0
mp-850275,6.0
mp-862300,47.0
mp-862775,44.0
mp-864684,81.0
mp-864959,43.0
mp-865385,70.0
mp-867217,23.0
mp-867896,30.0
mp-935811,97.0
mp-973556,36.0
mp-974843,-11.0
mp-987,32.0
mp-9925,27.0
mp-9953,86.0
mp-999130,26.0
mp-999259,168.0
mp-1018732,25.0
mp-10224,-250.0
mp-1025201,6.0
mp-1025286,17.0
mp-11249,35.0
mp-118,1.0
mp-12108,114.0
mp-13512,36.0
mp-15800,63.0
mp-16860,28.0
mp-17701,38.0
mp-182,32.0
mp-1890,200.0
mp-18969,-4.0
mp-20033,55.0
mp-20194,72.0
mp-20740,13.0
mp-20757,64.0
mp-20832,15.0
mp-21031,2.0
mp-22440,85.0
mp-22913,12.0
mp-2318,87.0
mp-25372,65.0
mp-27562,35.0
mp-27834,6.0
mp-30495,23.0
mp-319,19.0
mp-480,72.0
mp-5159,3.0
mp-568705,33.0
mp-7387,11.0
mp-776264,25.0
mp-861908,79.0
mp-861966,13.0
mp-862981,28.0
mp-865022,136.0
mp-865364,72.0
mp-865536,38.0
mp-867198,-102.0
mp-867872,8.0
mp-867921,25.0
mp-9339,109.0
mp-948,15.0
mp-9969,70.0
mp-997010,19.0
mp-1009504,14.0
mp-1017467,97.0
mp-1022583,17.0
mp-1022728,37.0
mp-1023934,8.0
mp-10686,-10.0
mp-11736,101.0
mp-12385,75.0
mp-13053,31.0
mp-13993,46.0
mp-1424,45.0
mp-183,12.0
mp-19147,68.0
mp-19359,72.0
mp-19821,82.0
mp-20944,44.0
mp-20994,117.0
mp-2121,71.0
mp-2273,17.0
mp-23085,20.0
mp-23208,14.0
mp-2699,40.0
mp-3000,113.0
mp-541937,16.0
mp-569051,32.0
mp-631322,4.0
mp-672661,34.0
mp-6963,22.0
mp-752602,2.0
mp-76,7.0
mp-8132,14.0
mp-8375,35.0
mp-862423,51.0
mp-864925,32.0
mp-864928,-0.0
mp-972869,42.0
mp-973156,37.0
mp-973199,4.0
mp-982008,0.0
mp-998866,162.0
mp-1007908,19.0
mp-10086,54.0
mp-1009657,43.0
mp-1011376,2.0
mp-1025271,79.0
mp-1025322,54.0
mp-1029037,14.0
mp-1029868,38.0
mp-1039019,26.0
mp-10676,74.0
mp-11267,5.0
mp-11537,117.0
mp-11557,75.0
mp-1341,49.0
mp-14568,29.0
mp-20430,6.0
mp-21003,74.0
mp-21342,22.0
mp-2136,20.0
mp-2137,29.0
mp-2627,52.0
mp-2947,98.0
mp-30491,12.0
mp-3731,57.0
mp-567612,66.0
mp-5878,34.0
mp-613327,175.0
mp-631428,-40.0
mp-674478,14.0
mp-753982,6.0
mp-756018,40.0
mp-862996,24.0
mp-864950,103.0
mp-865928,76.0
mp-867773,25.0
mp-961646,58.0
mp-974061,116.0
mp-976334,18.0
mp-981250,19.0
mp-999287,69.0
mvc-11226,12.0
mp-1009496,-14.0
mp-1018009,40.0
mp-1018164,18.0
mp-1025323,69.0
mp-11750,104.0
mp-11755,37.0
mp-12661,-22.0
mp-15316,30.0
mp-196,84.0
mp-20422,10.0
mp-21194,42.0
mp-21286,62.0
mp-22072,119.0
mp-2237,49.0
mp-23084,18.0
mp-23263,13.0
mp-24719,68.0
mp-25886,41.0
mp-2741,38.0
mp-305,97.0
mp-31152,24.0
mp-31383,59.0
mp-34139,55.0
mp-34993,123.0
mp-3654,26.0
mp-4142,18.0
mp-510624,83.0
mp-544,13.0
mp-568806,99.0
mp-570460,36.0
mp-570752,0.0
mp-571279,8.0
mp-574235,36.0
mp-5839,63.0
mp-605028,16.0
mp-643273,35.0
mp-676290,15.0
mp-7470,11.0
mp-838,1.0
mp-864837,27.0
mp-864931,57.0
mp-865681,130.0
mp-866187,49.0
mp-867119,21.0
mp-8697,79.0
mp-962062,1.0
mp-972036,71.0
mp-978533,-3.0
mp-9968,50.0
mp-10060,7.0
mp-10175,24.0
mp-1018103,36.0
mp-1025229,46.0
mp-10897,59.0
mp-11809,81.0
mp-13322,86.0
mp-13447,40.0
mp-13535,32.0
mp-16753,45.0
mp-1909,19.0
mp-19424,71.0
mp-20290,46.0
mp-2311,140.0
mp-2422,50.0
mp-2852,381.0
mp-30878,18.0
mp-4238,72.0
mp-555280,33.0
mp-569247,88.0
mp-570014,27.0
mp-570303,8.0
mp-5862,41.0
mp-6959,12.0
mp-6961,18.0
mp-7073,5.0
mp-8639,186.0
mp-864909,80.0
mp-865779,85.0
mp-866134,90.0
mp-8670,51.0
mp-961693,46.0
mp-9716,74.0
mp-973689,29.0
mp-977401,105.0
mp-980034,-6.0
mp-995,63.0
mp-998987,37.0
mp-999086,117.0
mp-1014460,145.0
mp-1025180,30.0
mp-1025524,81.0
mp-1127,69.0
mp-11541,99.0
mp-1275,127.0
mp-13946,10.0
mp-13948,9.0
mp-18782,86.0
mp-19312,68.0
mp-19399,113.0
mp-1956,50.0
mp-19948,-57.0
mp-20181,70.0
mp-20664,26.0
mp-20766,42.0
mp-20900,25.0
mp-2211,94.0
mp-22351,131.0
mp-22412,31.0
mp-22873,29.0
mp-249,74.0
mp-2600,14.0
mp-27182,2.0
mp-30578,19.0
mp-30586,32.0
mp-3241,41.0
mp-5149,90.0
mp-560956,14.0
mp-560976,40.0
mp-570670,49.0
mp-644500,46.0
mp-676540,6.0
mp-74,145.0
mp-7430,20.0
mp-753260,20.0
mp-755293,28.0
mp-7949,8.0
mp-861651,1.0
mp-862717,33.0
mp-862743,7.0
mp-864877,88.0
mp-864893,16.0
mp-864926,45.0
mp-9023,63.0
mp-975368,3.0
mp-978009,59.0
mp-978798,8.0
mp-978862,61.0
mp-980947,9.0
mp-984051,84.0
mp-985300,21.0
mp-989532,14.0
mp-989538,9.0
mvc-15387,147.0
mvc-3245,152.0
mp-1013540,21.0
mp-1017544,81.0
mp-1025448,35.0
mp-10778,20.0
mp-11667,52.0
mp-11959,32.0
mp-1224,10.0
mp-1377,30.0
mp-151,2.0
mp-16334,85.0
mp-1646,11.0
mp-19983,52.0
mp-20155,55.0
mp-2053,82.0
mp-20563,36.0
mp-22866,32.0
mp-2337,74.0
mp-2532,19.0
mp-2747,57.0
mp-30069,25.0
mp-3264,37.0
mp-353,-0.0
mp-567703,87.0
mp-567724,12.0
mp-569426,15.0
mp-570196,48.0
mp-609151,47.0
mp-644504,14.0
mp-673635,93.0
mp-6912,16.0
mp-705519,81.0
mp-7237,37.0
mp-753605,16.0
mp-862983,3.0
mp-864902,56.0
mp-864922,20.0
mp-865360,28.0
mp-865486,81.0
mp-865845,33.0
mp-867769,61.0
mp-961650,-239.0
mp-972877,49.0
mp-974400,10.0
mp-974426,-5.0
mp-982385,45.0
mp-996940,117.0
mp-1002229,-65.0
mp-1006887,30.0
mp-1021666,-14.0
mp-1025262,72.0
mp-10264,17.0
mp-1038972,9.0
mp-11278,117.0
mp-12266,33.0
mp-13545,13.0
mp-1671,-193.0
mp-1695,62.0
mp-18906,76.0
mp-20372,27.0
mp-20822,46.0
mp-2091,199.0
mp-21067,41.0
mp-21862,158.0
mp-23046,17.0
mp-23179,10.0
mp-303,27.0
mp-3094,45.0
mp-310,-41.0
mp-31624,107.0
mp-545788,29.0
mp-551886,16.0
mp-554405,33.0
mp-567480,17.0
mp-567705,82.0
mp-567907,87.0
mp-571096,6.0
mp-571665,2.0
mp-631374,-64.0
mp-631387,3.0
mp-642644,52.0
mp-644280,72.0
mp-675120,25.0
mp-761873,11.0
mp-862786,16.0
mp-865469,80.0
mp-865898,89.0
mp-866128,25.0
mp-866194,13.0
mp-976976,43.0
mp-977181,16.0
mp-984552,-70.0
mp-984876,39.0
mp-989536,33.0
mp-997005,31.0
mp-1009663,-40.0
mp-1019280,31.0
mp-10413,4.0
mp-10622,44.0
mp-19062,109.0
mp-20191,98.0
mp-2031,125.0
mp-21197,28.0
mp-21474,53.0
mp-2247,5.0
mp-2701,189.0
mp-29763,0.0
mp-31457,47.0
mp-4366,24.0
mp-4478,20.0
mp-567505,187.0
mp-567912,26.0
mp-570689,27.0
mp-625397,24.0
mp-636331,48.0
mp-6870,36.0
mp-690535,103.0
mp-696752,17.0
mp-753081,22.0
mp-753371,6.0
mp-754150,44.0
mp-7544,100.0
mp-8397,16.0
mp-862257,42.0
mp-865355,25.0
mp-865738,7.0
mp-866002,15.0
mp-866203,17.0
mp-975200,-19.0
mp-975296,6.0
mp-979984,24.0
mp-980063,18.0
mp-989530,46.0
mp-989605,24.0
mp-997181,67.0
mp-1018119,-134.0
mp-1018641,72.0
mp-1025309,101.0
mp-12620,43.0
mp-13134,22.0
mp-13944,101.0
mp-1395,76.0
mp-1459,238.0
mp-19,15.0
mp-19181,71.0
mp-20040,-7.0
mp-20497,28.0
mp-20663,46.0
mp-20821,45.0
mp-20950,36.0
mp-23330,13.0
mp-2648,8.0
mp-27409,4.0
mp-2976,-18.0
mp-30392,35.0
mp-3805,129.0
mp-3839,24.0
mp-3881,23.0
mp-504825,4.0
mp-505820,61.0
mp-546279,14.0
mp-552028,54.0
mp-557403,33.0
mp-559939,21.0
mp-570687,7.0
mp-585,172.0
mp-5971,51.0
mp-631547,-563.0
mp-684969,39.0
mp-7427,28.0
mp-7574,138.0
mp-7701,-16.0
mp-7779,17.0
mp-8399,40.0
mp-863668,35.0
mp-864775,14.0
mp-866022,49.0
mp-866224,65.0
mp-867146,91.0
mp-961687,57.0
mp-972310,17.0
mp-977110,47.0
mp-978095,17.0
mp-979968,19.0
mp-999378,-147.0
mp-10036,42.0
mp-1006884,-231.0
mp-1009582,24.0
mp-1018072,35.0
mp-1025136,55.0
mp-12550,82.0
mp-13503,48.0
mp-15684,10.0
mp-15821,39.0
mp-16320,-453.0
mp-19717,24.0
mp-22240,79.0
mp-22441,68.0
mp-22739,28.0
mp-2432,19.0
mp-27226,52.0
mp-2735,5.0
mp-30787,127.0
mp-30835,72.0
mp-31297,37.0
mp-510374,47.0
mp-571386,2.0
mp-644229,36.0
mp-677335,20.0
mp-715,124.0
mp-7225,76.0
mp-7709,31.0
mp-772099,48.0
mp-849459,61.0
mp-861483,25.0
mp-861918,22.0
mp-862561,102.0
mp-862767,25.0
mp-863713,31.0
mp-864741,11.0
mp-865118,16.0
mp-865804,-139.0
mp-866298,45.0
mp-867114,83.0
mp-8871,22.0
mp-937760,87.0
mp-9391,10.0
mp-971951,15.0
mp-973606,26.0
mp-973613,23.0
mp-973894,24.0
mp-975394,-0.0
mp-976181,12.0
mp-976818,57.0
mp-978268,14.0
mp-979011,40.0
mp-985782,10.0
mp-9920,11.0
mp-999145,23.0
